TU,Region,1900 -> 1901,1901 -> 1902,1902 -> 1903,1903 -> 1904,1904 -> 1905,1905 -> 1906,1906 -> 1907,1907 -> 1908,1908 -> 1909,1909 -> 1910,1910 -> 1911,1911 -> 1912,1912 -> 1913,1913 -> 1914,1914 -> 1915,1915 -> 1916,1916 -> 1917,1917 -> 1918,1918 -> 1919,1919 -> 1920,1920 -> 1921,1921 -> 1922,1922 -> 1923,1923 -> 1924,1924 -> 1925,1925 -> 1926,1926 -> 1927,1927 -> 1928,1928 -> 1929,1929 -> 1930,1930 -> 1931,1931 -> 1932,1932 -> 1933,1933 -> 1934,1934 -> 1935,1935 -> 1936,1936 -> 1937,1937 -> 1938,1938 -> 1939,1939 -> 1940,1940 -> 1941,1941 -> 1942,1942 -> 1943,1943 -> 1944,1944 -> 1945,1945 -> 1946,1946 -> 1947,1947 -> 1948,1948 -> 1949,1949 -> 1950,1950 -> 1951,1951 -> 1952,1952 -> 1953,1953 -> 1954,1954 -> 1955,1955 -> 1956,1956 -> 1957,1957 -> 1958,1958 -> 1959,1959 -> 1960,1960 -> 1961,1961 -> 1962,1962 -> 1963,1963 -> 1964,1964 -> 1965,1965 -> 1966,1966 -> 1967,1967 -> 1968,1968 -> 1969,1969 -> 1970,1970 -> 1971,1971 -> 1972,1972 -> 1973,1973 -> 1974,1974 -> 1975,1975 -> 1976,1976 -> 1977,1977 -> 1978,1978 -> 1979,1979 -> 1980,1980 -> 1981,1981 -> 1982,1982 -> 1983,1983 -> 1984,1984 -> 1985,1985 -> 1986,1986 -> 1987,1987 -> 1988,1988 -> 1989,1989 -> 1990,1990 -> 1991,1991 -> 1992,1992 -> 1993,1993 -> 1994,1994 -> 1995,1995 -> 1996,1996 -> 1997,1997 -> 1998,1998 -> 1999,1999 -> 2000,2000 -> 2001,2001 -> 2002,2002 -> 2003,2003 -> 2004,2004 -> 2005,2005 -> 2006,2006 -> 2007,2007 -> 2008,2008 -> 2009,2009 -> 2010,2010 -> 2011,2011 -> 2012,2012 -> 2013,2013 -> 2014,2014 -> 2015,2015 -> 2016,2016 -> 2017,2017 -> 2018,2018 -> 2019,2019 -> 2020,2020 -> 2021,2021 -> 2022,2022 -> 2023,2023 -> 2024,2024 -> 2025,2025 -> 2026,2026 -> 2027,2027 -> 2028,2028 -> 2029,2029 -> 2030,2030 -> 2031,2031 -> 2032,2032 -> 2033,2033 -> 2034,2034 -> 2035,2035 -> 2036,2036 -> 2037,2037 -> 2038,2038 -> 2039,2039 -> 2040,2040 -> 2041,2041 -> 2042,2042 -> 2043,2043 -> 2044,2044 -> 2045,2045 -> 2046,2046 -> 2047,2047 -> 2048,2048 -> 2049,2049 -> 2050,2050 -> 2051,2051 -> 2052,2052 -> 2053,2053 -> 2054,2054 -> 2055,2055 -> 2056,2056 -> 2057,2057 -> 2058,2058 -> 2059,2059 -> 2060,2060 -> 2061,2061 -> 2062,2062 -> 2063,2063 -> 2064,2064 -> 2065,2065 -> 2066,2066 -> 2067,2067 -> 2068,2068 -> 2069,2069 -> 2070,2070 -> 2071,2071 -> 2072,2072 -> 2073,2073 -> 2074,2074 -> 2075,2075 -> 2076,2076 -> 2077,2077 -> 2078,2078 -> 2079,2079 -> 2080,2080 -> 2081,2081 -> 2082,2082 -> 2083,2083 -> 2084,2084 -> 2085,2085 -> 2086,2086 -> 2087,2087 -> 2088,2088 -> 2089,2089 -> 2090,2090 -> 2091,2091 -> 2092,2092 -> 2093,2093 -> 2094,2094 -> 2095,2095 -> 2096,2096 -> 2097,2097 -> 2098,2098 -> 2099,2099 -> 2100
LCVFossil,China,4218.0,4299.0,4382.0,4467.0,4555.0,4646.5,4741.0,4839.0,4941.5,5049.0,5161.5,5279.0,5403.0,5533.0,5670.5,5815.0,5967.5,6128.5,6299.0,6478.0,6667.5,6868.0,7078.5,7301.0,7536.0,7783.5,8044.0,8318.0,8607.0,8910.0,9229.5,9564.0,9915.5,10284.0,10670.5,11075.5,11499.5,11942.5,12407.0,12891.5,13398.5,13928.0,14480.5,15057.0,15659.0,16286.5,16940.5,17622.5,18333.0,19072.5,19843.5,20646.0,21481.0,22350.0,23255.0,24196.5,25175.0,26193.5,27253.0,28354.5,29500.0,30690.5,31929.0,33216.0,34554.0,35945.0,37390.5,38893.0,40454.5,42077.5,43764.5,45517.0,47339.0,49231.5,51198.5,53243.0,55366.5,57574.0,59867.5,62250.5,110755.0,112432.5,114145.5,115894.5,117677.5,54090.0,54931.5,55783.5,56646.0,57520.0,218302.0,221752.5,225267.0,228844.0,232484.5,930968.0,946129.5,961568.5,977284.5,2286085.5,1341405.0,1353003.5,1443231.5,1845158.0,1543829.5,1564915.5,1661822.0,1789985.0,594446.0,469706.0,1400834.5,1612907.5,1848625.0,1967450.5,1499709.0,734871.5,733941.5,733796.0,734369.0,735606.0,1865867.0,1899479.5,1933650.5,1968389.0,2003704.0,1696426.0,1837917.5,1880099.0,1923099.5,1966933.5,1670688.5,1706721.5,1743435.0,1780841.0,1818951.5,1168812.0,1189142.0,1209812.0,1230827.5,1252193.5,709405.5,715737.5,722108.0,728517.5,734965.0,70429.5,58227.5,45671.5,32753.5,19466.0,-797625.5,-834095.0,-871427.5,-909639.5,-948747.5,-1697151.5,-1757874.5,-1819961.5,-1883438.5,-1948332.5,-1876917.0,-1940883.0,-2006269.0,-2073102.0,-2141408.5,-1947841.0,-2011832.0,-2077229.5,-2144061.0,-2212352.0,-1918604.0,-1979755.5,-2042240.5,-2106083.5,-2171311.0,-1910181.5,-1969109.0,-2029309.5,-2090805.5,-2153624.0,-1911801.0,-1968797.5,-2027011.5,-2086467.5,-2147187.5,-1025934.5,-1056236.0,-1087182.0,-1118787.5,-1151062.0,-221781.0,-228582.5,-235530.5,-242628.0,-249877.5,-98033.5,-101152.5,-104339.5,-107595.0,-110921.5
LCVElec,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21915.5,22245.0,22578.0,22914.0,23255.0,115373.5,117100.5,118846.0,120612.0,122397.5,158437.0,160776.5,163143.0,165535.0,167955.0,307864.0,312403.0,316992.0,321632.0,326324.5,590351.0,599042.5,607832.0,616719.5,625705.5,1105115.5,1121367.5,1137801.5,1154418.5,1171222.0,2043817.0,2073847.5,2104213.5,2134919.5,2165968.0,2841305.5,2882721.0,2924598.5,2966942.0,3009757.0,4157573.5,4217934.5,4278968.0,4340679.5,4403077.5,4405907.5,4468791.5,4532371.5,4596655.0,4661648.0,4148528.0,4206267.5,4264640.5,4323654.0,4383312.5,3461915.5,3508140.5,3554863.5,3602090.5,3649826.5,2834154.5,2869946.5,2906117.0,2942669.0,2979605.5,2331793.0,2359220.5,2386928.5,2414919.0,2443196.0,929809.0,935505.5,941234.5,946997.5,952793.5,-159702.5,-170636.5,-181725.5,-192971.5,-204376.0,-411831.0,-426500.5,-441367.0,-456432.5,-471700.0
LCVPlugInHybrid,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5247.5,5326.5,5406.5,5486.5,5568.5,27626.0,28039.5,28457.5,28880.0,29308.0,37937.5,38497.5,39064.5,39637.0,40216.5,73717.5,74804.0,75903.0,77014.5,78137.5,141358.5,143439.5,145544.5,147672.0,149824.0,264618.0,268509.0,272444.5,276423.0,280447.0,489388.0,496578.5,503850.0,511202.5,518636.5,680345.0,690262.0,700289.5,710428.5,720680.5,995523.0,1009976.0,1024590.5,1039367.5,1054308.5,1054985.5,1070043.5,1085267.5,1100660.5,1116222.5,993356.5,1007182.5,1021160.0,1035290.5,1049575.5,828949.5,840017.0,851205.0,862514.0,873943.5,678633.0,687203.0,695864.0,704616.5,713460.5,558343.5,564911.0,571545.0,578248.0,585018.5,222640.5,224005.0,225377.0,226756.5,228145.0,-38241.0,-40858.5,-43513.5,-46207.0,-48937.0,-98612.5,-102124.5,-105684.5,-109292.0,-112947.5
LCVHydrogen,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.5,795.0,807.5,819.0,831.5,9877.0,10025.5,10175.0,10327.0,10480.0,79115.5,80300.5,81499.5,82711.5,83937.0,126769.5,128647.5,130546.5,132466.5,134409.0,132363.0,134288.0,136235.0,138203.5,140193.5,131436.0,133309.0,135203.0,137117.0,139052.5,133635.0,135502.5,137390.5,139300.0,141229.5,177481.0,179968.0,182483.0,185026.0,187596.0,268022.5,271819.0,275656.5,279537.0,283460.0,328064.0,332684.0,337355.0,342077.0,346852.0,388273.5,393703.5,399192.0,404741.0,410351.5,457664.5,464023.5,470452.5,476951.0,483521.5,549312.5,556915.5,564601.5,572371.5,580226.5,641100.0,649922.5,658841.5,667857.0,676971.5,570762.0,578342.0,586003.5,593748.0,601575.0,501587.0,507963.0,514406.0,520917.0,527497.0,554512.0,561537.5,568637.0,575812.0,583062.5
BusFossil,China,70.0,70.0,71.0,71.0,71.0,73.0,73.0,74.0,75.0,77.0,78.0,80.0,81.0,84.0,85.0,88.0,91.0,93.0,97.0,99.0,103.0,107.0,110.0,115.0,119.0,124.0,128.0,134.0,139.0,144.0,151.0,157.0,163.0,170.0,177.0,185.0,192.0,200.0,209.0,217.0,226.0,235.0,245.0,255.0,266.0,276.0,288.0,299.0,311.0,324.0,337.0,349.0,364.0,378.0,393.0,408.0,424.0,441.0,457.0,475.0,493.0,512.0,531.0,552.0,572.0,594.0,616.0,639.0,663.0,687.0,713.0,740.0,766.0,795.0,824.0,855.0,885.0,918.0,951.0,986.0,1899.0,1914.0,1928.0,1943.0,1959.0,2132.0,2150.0,2167.0,2186.0,2204.0,8198.0,8262.0,8328.0,8397.0,8465.0,14951.0,15075.0,15201.0,15331.0,24736.0,28741.0,19749.0,25712.0,18493.0,17281.0,27270.0,25773.0,26967.0,27600.0,25586.0,52481.0,61958.0,60760.0,65532.0,59140.0,42422.0,42824.0,43231.0,43640.0,44052.0,24915.0,25140.0,25365.0,25593.0,25822.0,13922.0,14033.0,14147.0,14260.0,14374.0,25539.0,25764.0,25991.0,26220.0,26450.0,8316.0,8367.0,8420.0,8471.0,8523.0,-3088.0,-3151.0,-3214.0,-3278.0,-3343.0,-9996.0,-10126.0,-10258.0,-10392.0,-10525.0,-30691.0,-31026.0,-31363.0,-31704.0,-32046.0,-54112.0,-54675.0,-55243.0,-55815.0,-56391.0,-69785.0,-70496.0,-71213.0,-71937.0,-72664.0,-73077.0,-73812.0,-74554.0,-75301.0,-76053.0,-7293.0,-7367.0,-7442.0,-7517.0,-7593.0,-1051.0,-1063.0,-1074.0,-1085.0,-1098.0,-638.0,-645.0,-653.0,-659.0,-668.0,-589.0,-596.0,-603.0,-610.0,-617.0,-512.0,-518.0,-525.0,-530.0,-536.0,-389.0,-393.0,-398.0,-403.0,-407.0
BusElec,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.0,1899.0,1938.0,1969.0,1947.0,7146.0,7209.0,7284.0,7307.0,6983.0,4653.0,5515.0,5792.0,4976.0,4999.0,1654.0,1676.0,1699.0,1722.0,1745.0,15185.0,15430.0,15678.0,15930.0,16184.0,11775.0,11959.0,12144.0,12333.0,12523.0,3090.0,3125.0,3162.0,3199.0,3237.0,1306.0,1312.0,1318.0,1323.0,1329.0,1294.0,1299.0,1304.0,1309.0,1314.0,12206.0,12391.0,12579.0,12767.0,12959.0,20166.0,20478.0,20793.0,21114.0,21436.0,46397.0,47134.0,47882.0,48638.0,49404.0,76494.0,77712.0,78947.0,80196.0,81461.0,119199.0,121097.0,123019.0,124963.0,126933.0,34312.0,34765.0,35225.0,35688.0,36157.0,3482.0,3415.0,3344.0,3274.0,3203.0,781.0,668.0,553.0,435.0,315.0,-446.0,-580.0,-717.0,-855.0,-996.0,-852.0,-993.0,-1135.0,-1281.0,-1429.0,-1583.0,-1736.0,-1891.0,-2048.0,-2207.0
BusHydrogen,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,77.0,78.0,80.0,81.0,960.0,976.0,992.0,1008.0,1025.0,5851.0,5947.0,6045.0,6143.0,6244.0,8408.0,8545.0,8683.0,8823.0,8964.0,7479.0,7597.0,7716.0,7838.0,7960.0,7241.0,7352.0,7466.0,7580.0,7696.0,10578.0,10742.0,10909.0,11077.0,11246.0,16041.0,16291.0,16545.0,16802.0,17061.0,27289.0,27720.0,28156.0,28598.0,29044.0,39106.0,39723.0,40347.0,40978.0,41619.0,52953.0,53786.0,54627.0,55480.0,56342.0,9350.0,9443.0,9537.0,9631.0,9726.0,5090.0,5110.0,5128.0,5147.0,5166.0,11695.0,11821.0,11949.0,12078.0,12208.0,17803.0,18027.0,18253.0,18480.0,18712.0,23765.0,24081.0,24400.0,24723.0,25049.0,29241.0,29638.0,30041.0,30448.0,30859.0
TruckFossil,China,231.25,233.75,238.75,241.25,246.25,248.75,253.75,258.75,262.5,267.5,273.75,278.75,283.75,291.25,296.25,305.0,311.25,320.0,327.5,336.25,346.25,356.25,366.25,377.5,388.75,402.5,415.0,428.75,442.5,458.75,473.75,491.25,510.0,527.5,546.25,567.5,588.75,610.0,635.0,657.5,683.75,710.0,737.5,765.0,796.25,826.25,858.75,893.75,927.5,963.75,1001.25,1040.0,1082.5,1123.75,1167.5,1212.5,1261.25,1310.0,1360.0,1413.75,1468.75,1526.25,1585.0,1646.25,1708.75,1776.25,1843.75,1915.0,1988.75,2065.0,2145.0,2226.25,2311.25,2400.0,2491.25,2586.25,2685.0,2787.5,2892.5,3003.75,5458.75,5522.5,5587.5,5652.5,5720.0,2493.75,2525.0,2557.5,2591.25,2623.75,10633.75,10763.75,10895.0,11028.75,11163.75,45621.25,46186.25,46762.5,47350.0,31497.5,71915.0,74273.75,78343.75,38620.0,73628.75,68732.5,59686.25,142513.75,207530.0,67533.75,75817.5,160741.25,75635.0,117805.0,126155.0,80470.0,81498.75,82537.5,83587.5,84648.75,112705.0,114161.25,115633.75,117120.0,118620.0,93378.75,94538.75,95711.25,96893.75,98090.0,79438.75,80383.75,81336.25,82297.5,83270.0,45441.25,45892.5,46347.5,46808.75,47272.5,18352.5,18416.25,18482.5,18546.25,18610.0,-13495.0,-13877.5,-14265.0,-14656.25,-15052.5,-54397.5,-55343.75,-56302.5,-57270.0,-58248.75,-89643.75,-91067.5,-92506.25,-93958.75,-95428.75,-90470.0,-91881.25,-93308.75,-94750.0,-96210.0,-88092.5,-89450.0,-90820.0,-92206.25,-93606.25,-83262.5,-84530.0,-85811.25,-87106.25,-88413.75,-79528.75,-80722.5,-81930.0,-83151.25,-84383.75,-75953.75,-77080.0,-78216.25,-79366.25,-80527.5,-40542.5,-41157.5,-41778.75,-42406.25,-43041.25,-10882.5,-11076.25,-11270.0,-11467.5,-11667.5,-6706.25,-6838.75,-6971.25,-7107.5,-7243.75
TruckElec,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,1385.0,1403.75,1422.5,1442.5,7163.75,7263.75,7362.5,7465.0,7567.5,9790.0,9925.0,10061.25,10196.25,10335.0,18967.5,19225.0,19487.5,19752.5,20018.75,36261.25,36756.25,37256.25,37760.0,38270.0,67678.75,68601.25,69531.25,70472.5,71423.75,124798.75,126497.5,128213.75,129946.25,131698.75,172805.0,175140.0,177497.5,179880.0,182287.5,252003.75,255395.0,258821.25,262282.5,265780.0,265651.25,269170.0,272725.0,276313.75,279942.5,248543.75,251757.5,255005.0,258286.25,261600.0,205645.0,208203.75,210786.25,213395.0,216031.25,166651.25,168617.5,170601.25,172606.25,174628.75,135517.5,137010.0,138515.0,140035.0,141570.0,50757.5,51038.75,51321.25,51605.0,51891.25,-14621.25,-15260.0,-15907.5,-16562.5,-17227.5,-29567.5,-30410.0,-31263.75,-32126.25,-33001.25
TruckHydrogen,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,155.0,157.5,160.0,162.5,1927.5,1955.0,1982.5,2008.75,2037.5,15398.75,15611.25,15828.75,16045.0,16265.0,24563.75,24901.25,25241.25,25583.75,25932.5,25506.25,25851.25,26197.5,26550.0,26902.5,25182.5,25515.0,25852.5,26191.25,26535.0,25461.25,25792.5,26127.5,26463.75,26803.75,33735.0,34173.75,34617.5,35065.0,35518.75,50876.25,51545.0,52221.25,52903.75,53592.5,62048.75,62860.0,63680.0,64508.75,65343.75,73157.5,74107.5,75067.5,76037.5,77016.25,85912.5,87021.25,88142.5,89275.0,90417.5,102771.25,104093.75,105430.0,106778.75,108141.25,119511.25,121041.25,122585.0,124146.25,125722.5,105585.0,106892.5,108211.25,109545.0,110890.0,91993.75,93086.25,94187.5,95301.25,96425.0,101373.75,102571.25,103782.5,105006.25,106240.0
TTWFossil,Europe\France,82340.0,83797.25,85289.5,86820.75,88396.25,90019.75,91697.25,93434.0,95235.25,97108.0,99057.25,101090.5,103213.75,105434.0,107758.25,110193.75,112747.0,115425.5,118237.0,121187.5,124285.0,127536.75,130949.25,134530.0,138285.25,142223.0,146348.5,150669.75,155192.5,159923.75,164869.25,170036.0,175430.0,181057.75,186925.25,193038.75,199404.75,206029.75,212919.75,220081.75,227522.0,235247.25,243264.75,251582.0,260205.5,269143.25,278403.5,287994.0,297923.0,308200.0,318833.5,329833.0,341208.75,352970.75,365129.75,377696.75,390683.75,404102.5,417965.0,432285.25,447076.5,462352.25,478127.75,494418.25,511238.75,528607.0,546538.5,565052.0,584165.5,603897.75,624268.75,645298.5,667008.5,689420.75,712557.5,736442.5,761099.75,786554.75,812833.5,839962.75,172515.0,174919.5,177279.5,179596.75,181872.75,1173310.0,1177601.75,1182040.75,1186619.75,1191333.0,351337.75,354038.75,356725.25,359398.5,362059.0,677008.0,680625.75,684274.75,687953.5,928707.25,-2806223.0,-3196186.75,281577.25,-1748303.5,-463596.5,746661.0,1269855.5,393652.5,-355535.5,771372.0,-512866.75,-668407.75,-2045690.75,-1666125.25,-1654845.5,-738941.25,-745684.5,-752476.75,-759317.75,-766208.25,-773148.5,-780138.75,-787179.5,-794271.0,-801413.0,-808607.0,-815852.0,-823149.75,-830499.25,-837901.75,-719438.25,-725870.25,-732348.75,-738873.5,-745444.75,-660553.75,-666435.5,-672359.25,-678325.5,-684334.25,-690386.0,-696481.0,-702619.5,-708801.5,-715027.75,-721298.25,-727613.25,-733973.5,-740378.5,-746829.25,-95623.5,-96496.0,-97375.0,-98260.5,-99152.25,-100050.25,-100955.0,-101866.25,-102783.75,-103708.0,-20096.25,-20302.0,-20509.25,-20718.5,-20929.0,-21141.25,-21354.75,-21570.0,-21787.25,-22005.5,-22225.75,-22447.5,-22670.75,-22896.0,-23123.0,-23351.25,-23581.25,-23813.25,-24046.75,-24282.0,-24519.0,-24757.75,-24998.25,-25240.75,-25484.5,-25730.5,-25978.25,-26227.75,-26478.75,-26732.25,-26987.25,-27244.0,-27502.75,-27763.25,-28026.0,-28290.5,-28556.75,-28825.25,-29095.5,-29367.5
TTWElec,Europe\France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8098.5,8116.0,8135.25,8155.75,8177.75,-1793.0,-1796.0,-1799.25,-1802.75,-1806.75,1169.75,1174.75,1179.75,1184.75,3824.75,998.75,-83.25,3716.75,910.5,2428.25,4032.0,5042.25,3754.75,2467.5,4583.25,56180.25,54642.0,43848.25,41079.5,36322.25,1325162.0,1336413.5,1347744.5,1359155.25,1370645.75,1382217.5,1393870.0,1405604.75,1417421.5,1429321.0,1441304.0,1453370.75,1465522.0,1477758.0,1490079.5,3109226.5,3135458.25,3161873.75,3188474.75,3215262.0,4320667.5,4357071.0,4393729.5,4430644.5,4467818.25,4505252.0,4542947.25,4580906.0,4619129.75,4657620.0,4696379.25,4735408.0,4774709.0,4814283.75,4854133.5,942680.0,949021.25,955402.25,961823.5,968285.25,974787.75,981331.0,987915.5,994541.5,1001209.25,38353.75,36714.5,35058.25,33385.25,31695.0,29987.25,28262.5,26519.75,24759.75,22981.5,21186.0,19371.75,17539.75,15689.25,13820.25,11933.0,10026.5,8101.5,6157.5,4194.0,2211.75,209.5,-1811.75,-3853.25,-5914.25,-7995.5,-10096.75,-12218.25,-14360.25,-16522.75,-18706.25,-20910.5,-23135.75,-25382.5,-27650.0,-29939.5,-32250.75,-34583.5,-36938.25,-39315.25
