Approach,Calcul,Region,TU,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
EnergyStart,Feedback,NorthAmerica,BusHydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,251.0,379.0,510.0,643.0,868.0,1097.0,1329.0,1566.0,1806.0,3639.0,5501.0,7394.0,9318.0,11274.0,18505.0,25854.0,33323.0,40915.0,48629.0,62944.0,77493.0,92278.0,107301.0,122567.0,143998.0,165774.0,187900.0,210381.0,233220.0,260567.0,288349.0,316573.0,345243.0,374366.0,387200.0,400221.0,413431.0,426832.0,440426.0,454664.0,469107.0,483758.0,498619.0,513693.0,534013.0,554633.0,575558.0,596791.0,618336.0,645225.0,672516.0,700214.0,728324.0,756851.0,784871.0,813302.0,842150.0,871420.0,901115.0,932876.0,965100.0,997793.0,1030961.0,1064609.0,1104161.0,1144293.0,1185014.0,1226330.0,1268248.0,1321323.0,1375190.0,1429857.0,1485333.0,1541629.0,1616095.0,1691687.0,1768418.0,1846302.0,1925352.0,2025450.0,2127072.0,2230235.0,2334958.0,2441261.0
EnergyStart,Feedback,OCDEPacific,BusHydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,837.0,1265.0,1701.0,2144.0,2924.0,3717.0,4523.0,5342.0,6174.0,7508.0,8863.0,10241.0,11640.0,13062.0,15911.0,18807.0,21749.0,24739.0,27776.0,33287.0,38887.0,44577.0,50358.0,56232.0,63587.0,71059.0,78651.0,86363.0,94197.0,97892.0,101642.0,105446.0,109307.0,113225.0,114280.0,115344.0,116419.0,117503.0,118598.0,119378.0,120164.0,120954.0,121749.0,122549.0,123871.0,125206.0,126555.0,127918.0,129295.0,131952.0,134644.0,137371.0,140134.0,142934.0,146487.0,150089.0,153741.0,157443.0,161195.0,165360.0,169582.0,173862.0,178202.0,182602.0,187568.0,192604.0,197711.0,202889.0,208139.0,213915.0,219773.0,225713.0,231736.0,237844.0,244392.0,251033.0,257767.0,264595.0,271518.0,278738.0,286058.0,293481.0,301007.0,308637.0
EnergyStart,Feedback,RestOfAsia,BusHydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,355.0,537.0,722.0,910.0,2420.0,3956.0,5516.0,7102.0,8714.0,11282.0,13893.0,16546.0,19242.0,21981.0,26612.0,31318.0,36100.0,40959.0,45896.0,53834.0,61900.0,70096.0,78423.0,86883.0,97388.0,108059.0,118901.0,129914.0,141102.0,156912.0,172975.0,189292.0,205867.0,222703.0,238169.0,253875.0,269825.0,286021.0,302466.0,315121.0,327965.0,340999.0,354226.0,367649.0,379662.0,391848.0,404210.0,416749.0,429468.0,441952.0,454614.0,467454.0,480476.0,493681.0,505471.0,517421.0,529534.0,541813.0,554258.0,566152.0,578205.0,590419.0,602795.0,615336.0,627758.0,640344.0,653095.0,666013.0,679100.0
EnergyStart,Feedback,World,BusHydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,1699.0,2570.0,3455.0,4354.0,7479.0,10656.0,13884.0,17165.0,20499.0,31685.0,43054.0,54609.0,66352.0,78284.0,100017.0,122102.0,144546.0,167352.0,190525.0,229914.0,269940.0,310611.0,351936.0,393923.0,458462.0,524041.0,590672.0,658368.0,727142.0,819008.0,912343.0,1007164.0,1103489.0,1201337.0,1321289.0,1443141.0,1566917.0,1692638.0,1820331.0,1992212.0,2166810.0,2344156.0,2524285.0,2707230.0,2932792.0,3161896.0,3394586.0,3630905.0,3870897.0,4147912.0,4429241.0,4714935.0,5005048.0,5299634.0,5487216.0,5677537.0,5870629.0,6066525.0,6265257.0,6447221.0,6631765.0,6818918.0,7008713.0,7201179.0,7400431.0,7602485.0,7807374.0,8015130.0,8225788.0,8441679.0,8660577.0,8882518.0,9107536.0,9335668.0,9582097.0,9831962.0,10085304.0,10342163.0,10602579.0,10888450.0,11178323.0,11472245.0,11770262.0,12072424.0
EnergyStart,Feedback,France,TruckFossil,17679.0,18276.0,18889.0,19520.0,20168.0,20834.0,21519.0,22224.0,22949.0,23695.0,24464.0,25255.0,26072.0,26913.0,27782.0,28679.0,29605.0,30563.0,31553.0,32578.0,33640.0,34740.0,35881.0,37065.0,38294.0,39570.0,40897.0,42277.0,43713.0,45208.0,46765.0,48388.0,50079.0,51843.0,53684.0,55605.0,57611.0,59707.0,61896.0,64183.0,66575.0,69075.0,71690.0,74425.0,77286.0,80280.0,83412.0,86692.0,90124.0,93717.0,97479.0,101417.0,105542.0,109861.0,114384.0,119120.0,124081.0,129277.0,134720.0,140420.0,146391.0,152645.0,159196.0,166059.0,173247.0,180777.0,188665.0,196928.0,205583.0,214649.0,224147.0,234095.0,252132.0,271467.0,270789.0,279163.0,301603.0,305532.0,324476.0,327516.0,334303.0,341010.0,345013.0,349663.0,356824.0,358006.0,374761.0,387504.0,409744.0,420758.0,435867.0,449285.0,460212.0,466490.0,472812.0,478806.0,482215.0,494414.0,512631.0,517429.0,523518.0,542191.0,556848.0,567238.0,585172.0,596214.0,606782.0,618224.0,632557.0,634937.0,658065.0,649854.0,638168.0,632304.0,633195.0,624925.0,599103.0,572893.0,546289.0,519289.0,491887.0,464080.0,435863.0,407231.0,378181.0,348708.0,318807.0,288474.0,257705.0,226494.0,194838.0,198063.0,201325.0,204622.0,207955.0,211324.0,218213.0,225188.0,232249.0,239397.0,246633.0,253958.0,261373.0,268879.0,276476.0,284166.0,291949.0,299827.0,307800.0,315870.0,324036.0,320409.0,316715.0,312954.0,309126.0,305230.0,301265.0,297230.0,293124.0,288947.0,284698.0,281207.0,277655.0,274039.0,270360.0,266616.0,262807.0,258933.0,254992.0,250984.0,246908.0,242763.0,238549.0,234265.0,229909.0,225482.0,220982.0,216409.0,211762.0,207039.0,202241.0,197367.0,192414.0,187384.0,182274.0,177085.0,171814.0,166462.0,161027.0,155509.0,149906.0,144218.0,138444.0,132583.0,126633.0,120595.0,114466.0,108247.0,101936.0,95531.0,89033.0
EnergyStart,Feedback,Africa,TruckFossil,14143.0,14480.0,14823.0,15170.0,15523.0,15881.0,16246.0,16617.0,16994.0,17378.0,17769.0,18167.0,18574.0,18990.0,19414.0,19848.0,20292.0,20747.0,21213.0,21692.0,22184.0,22689.0,23209.0,23744.0,24295.0,24864.0,25450.0,26056.0,26682.0,27329.0,27999.0,28691.0,29409.0,30152.0,30923.0,31721.0,32550.0,33409.0,34301.0,35227.0,36188.0,37186.0,38222.0,39299.0,40417.0,41579.0,42787.0,44041.0,45344.0,46699.0,48106.0,49569.0,51089.0,52668.0,54309.0,56014.0,57786.0,59627.0,61539.0,63527.0,65591.0,67736.0,69964.0,72278.0,74681.0,77178.0,79771.0,82464.0,85261.0,88165.0,91180.0,94312.0,97563.0,100938.0,104443.0,108081.0,111858.0,115779.0,119849.0,124073.0,128458.0,135531.0,142687.0,149926.0,157252.0,164666.0,172509.0,180448.0,188483.0,196616.0,204848.0,213107.0,221467.0,229930.0,238499.0,247174.0,258931.0,270835.0,282887.0,295089.0,295319.0,315589.0,336150.0,358046.0,357555.0,376441.0,399674.0,418413.0,476383.0,562976.0,583615.0,595552.0,644321.0,656630.0,686513.0,719412.0,735638.0,752055.0,768665.0,785469.0,802469.0,824298.0,846392.0,868753.0,891383.0,914286.0,932910.0,951748.0,970803.0,990076.0,1009571.0,1040911.0,1072638.0,1104756.0,1137268.0,1170178.0,1207005.0,1244287.0,1282028.0,1320234.0,1358908.0,1395895.0,1433330.0,1471218.0,1509563.0,1548369.0,1584280.0,1620614.0,1657377.0,1694572.0,1732204.0,1765501.0,1799177.0,1833236.0,1867681.0,1902516.0,1924577.0,1946853.0,1969345.0,1992056.0,2014987.0,2020659.0,2026313.0,2031949.0,2037564.0,2043160.0,2035122.0,2026874.0,2018414.0,2009738.0,2000844.0,1984567.0,1967968.0,1951043.0,1933787.0,1916198.0,1888333.0,1859988.0,1831159.0,1801839.0,1772024.0,1760901.0,1749538.0,1737932.0,1726081.0,1713981.0,1713316.0,1712560.0,1711710.0,1710766.0,1709726.0,1693471.0,1676907.0,1660032.0,1642841.0,1625332.0,1564977.0,1503705.0,1441506.0,1378372.0,1314291.0
EnergyStart,Feedback,ASEAN,TruckFossil,13929.0,14261.0,14598.0,14940.0,15288.0,15641.0,16000.0,16365.0,16736.0,17114.0,17500.0,17892.0,18293.0,18702.0,19120.0,19547.0,19985.0,20433.0,20892.0,21364.0,21848.0,22345.0,22857.0,23384.0,23927.0,24487.0,25065.0,25661.0,26278.0,26915.0,27574.0,28257.0,28963.0,29695.0,30454.0,31241.0,32057.0,32903.0,33781.0,34693.0,35640.0,36623.0,37643.0,38704.0,39805.0,40949.0,42138.0,43374.0,44658.0,45991.0,47378.0,48818.0,50315.0,51870.0,53486.0,55166.0,56911.0,58724.0,60607.0,62564.0,64597.0,66710.0,68904.0,71183.0,73550.0,76009.0,78563.0,81215.0,83969.0,86829.0,89799.0,92883.0,96085.0,99409.0,102861.0,106444.0,110164.0,114025.0,118033.0,122194.0,126512.0,134305.0,142187.0,150162.0,158231.0,166396.0,184153.0,202118.0,220296.0,238691.0,257306.0,287857.0,318778.0,350076.0,381756.0,413828.0,431913.0,450223.0,468761.0,487531.0,486558.0,506836.0,527011.0,548722.0,536308.0,553244.0,566314.0,572998.0,631910.0,724765.0,730499.0,753571.0,823390.0,846763.0,892712.0,942718.0,990447.0,1038794.0,1087765.0,1137365.0,1187602.0,1233470.0,1279917.0,1326950.0,1374574.0,1422795.0,1459655.0,1496958.0,1534708.0,1572911.0,1611570.0,1658776.0,1706560.0,1754928.0,1803885.0,1853437.0,1897930.0,1942952.0,1988508.0,2034602.0,2081241.0,2117829.0,2154826.0,2192234.0,2230058.0,2268301.0,2296786.0,2325558.0,2354618.0,2383970.0,2413616.0,2433014.0,2452565.0,2472271.0,2492132.0,2512149.0,2508672.0,2505025.0,2501206.0,2497214.0,2493046.0,2455845.0,2418008.0,2379527.0,2340394.0,2300604.0,2247370.0,2193286.0,2138342.0,2082530.0,2025839.0,1963292.0,1899778.0,1835288.0,1769810.0,1703335.0,1631950.0,1559491.0,1485948.0,1411308.0,1335560.0,1283658.0,1230970.0,1177489.0,1123206.0,1068112.0,1044410.0,1020328.0,995860.0,971004.0,945754.0,940556.0,935239.0,929804.0,924248.0,918570.0,919102.0,919596.0,920053.0,920473.0,920853.0
EnergyStart,Feedback,China,TruckFossil,7748.0,7933.0,8120.0,8311.0,8504.0,8701.0,8900.0,9103.0,9310.0,9520.0,9734.0,9953.0,10176.0,10403.0,10636.0,10873.0,11117.0,11366.0,11622.0,11884.0,12153.0,12430.0,12715.0,13008.0,13310.0,13621.0,13943.0,14275.0,14618.0,14972.0,15339.0,15718.0,16111.0,16519.0,16941.0,17378.0,17832.0,18303.0,18791.0,19299.0,19825.0,20372.0,20940.0,21530.0,22142.0,22779.0,23440.0,24127.0,24842.0,25584.0,26355.0,27156.0,27988.0,28854.0,29753.0,30687.0,31657.0,32666.0,33714.0,34802.0,35933.0,37108.0,38329.0,39597.0,40914.0,42281.0,43702.0,45177.0,46709.0,48300.0,49952.0,51668.0,53449.0,55298.0,57218.0,59211.0,61280.0,63428.0,65658.0,67972.0,70375.0,74742.0,79160.0,83630.0,88152.0,92728.0,94723.0,96743.0,98789.0,100862.0,102961.0,111468.0,120079.0,128795.0,137618.0,146549.0,183046.0,219995.0,257405.0,295285.0,320483.0,378015.0,437434.0,500109.0,531005.0,589908.0,644894.0,692643.0,806654.0,972678.0,1026705.0,1087359.0,1215952.0,1276460.0,1370704.0,1471628.0,1536004.0,1601203.0,1667233.0,1734103.0,1801822.0,1891986.0,1983315.0,2075822.0,2169518.0,2264414.0,2339117.0,2414748.0,2491317.0,2568832.0,2647304.0,2710855.0,2775162.0,2840231.0,2906069.0,2972685.0,3009038.0,3045752.0,3082830.0,3120277.0,3158095.0,3172777.0,3187510.0,3202296.0,3217133.0,3232021.0,3221225.0,3210123.0,3198711.0,3186986.0,3174944.0,3131426.0,3087151.0,3042109.0,2996293.0,2949694.0,2877979.0,2805125.0,2731120.0,2655953.0,2579610.0,2507234.0,2433729.0,2359082.0,2283282.0,2206314.0,2135840.0,2064280.0,1991624.0,1917859.0,1842974.0,1776364.0,1708740.0,1640091.0,1570406.0,1499675.0,1436052.0,1371474.0,1305930.0,1239409.0,1171902.0,1111139.0,1049475.0,986902.0,923409.0,858987.0,826553.0,793627.0,760204.0,726279.0,691846.0,683140.0,674279.0,665263.0,656089.0,646755.0,641390.0,635919.0,630342.0,624656.0,618861.0
EnergyStart,Feedback,Europe\France,TruckFossil,25330.0,25933.0,26546.0,27168.0,27800.0,28442.0,29095.0,29759.0,30434.0,31122.0,31822.0,32537.0,33265.0,34009.0,34769.0,35546.0,36342.0,37156.0,37992.0,38849.0,39729.0,40634.0,41565.0,42523.0,43511.0,44529.0,45580.0,46664.0,47785.0,48944.0,50143.0,51384.0,52669.0,54000.0,55380.0,56810.0,58294.0,59833.0,61430.0,63088.0,64809.0,66597.0,68453.0,70381.0,72384.0,74465.0,76627.0,78874.0,81208.0,83634.0,86155.0,88774.0,91496.0,94324.0,97263.0,100317.0,103490.0,106787.0,110212.0,113771.0,117468.0,121309.0,125299.0,129444.0,133749.0,138220.0,142864.0,147687.0,152695.0,157896.0,163297.0,168905.0,174728.0,180773.0,187049.0,193565.0,200329.0,207351.0,214640.0,222206.0,230059.0,245089.0,260292.0,275673.0,291234.0,306980.0,347112.0,387711.0,428789.0,470356.0,512420.0,523863.0,535451.0,547185.0,559067.0,571097.0,596510.0,622239.0,648289.0,674663.0,673706.0,710246.0,747017.0,786344.0,776639.0,809235.0,828252.0,837930.0,923976.0,1059634.0,1067905.0,1063182.0,1123748.0,1120243.0,1147008.0,1178370.0,1219763.0,1261675.0,1304109.0,1347072.0,1390569.0,1434605.0,1479186.0,1524316.0,1570002.0,1616249.0,1663063.0,1710449.0,1758412.0,1806959.0,1856096.0,1852653.0,1849072.0,1845352.0,1841492.0,1837489.0,1809530.0,1781094.0,1752175.0,1722770.0,1692871.0,1662474.0,1631574.0,1600164.0,1568239.0,1535794.0,1502822.0,1469319.0,1435278.0,1400693.0,1365559.0,1323588.0,1280969.0,1237694.0,1193757.0,1149150.0,1103865.0,1057896.0,1011236.0,963877.0,915811.0,908317.0,900676.0,892884.0,884941.0,876845.0,868593.0,860185.0,851617.0,842890.0,834000.0,824946.0,815726.0,806338.0,796781.0,787052.0,777149.0,767071.0,756816.0,746381.0,735764.0,724965.0,713979.0,702807.0,691444.0,679890.0,668142.0,656199.0,644057.0,631715.0,619170.0,606421.0,593465.0,580299.0,566922.0,553332.0,539525.0,525500.0,511254.0,496785.0,482091.0
EnergyStart,Feedback,India,TruckFossil,7084.0,7252.0,7424.0,7598.0,7774.0,7954.0,8137.0,8322.0,8511.0,8703.0,8899.0,9099.0,9303.0,9511.0,9723.0,9941.0,10163.0,10391.0,10624.0,10864.0,11110.0,11363.0,11624.0,11892.0,12168.0,12453.0,12746.0,13050.0,13363.0,13687.0,14023.0,14370.0,14729.0,15101.0,15487.0,15887.0,16302.0,16732.0,17179.0,17643.0,18124.0,18624.0,19143.0,19682.0,20242.0,20824.0,21429.0,22057.0,22710.0,23388.0,24093.0,24826.0,25587.0,26378.0,27200.0,28054.0,28941.0,29863.0,30821.0,31816.0,32850.0,33924.0,35040.0,36199.0,37403.0,38653.0,39952.0,41301.0,42701.0,44156.0,45666.0,47235.0,48863.0,50553.0,52309.0,54131.0,56022.0,57986.0,60024.0,62140.0,64336.0,62815.0,61280.0,59732.0,58169.0,56592.0,63600.0,70690.0,77863.0,85123.0,92469.0,100884.0,109401.0,118022.0,126748.0,135583.0,138211.0,140872.0,143566.0,146293.0,143176.0,156636.0,170399.0,184993.0,187968.0,201052.0,241298.0,278853.0,344531.0,436222.0,479737.0,499524.0,550379.0,570270.0,605318.0,643190.0,678881.0,715038.0,751664.0,788764.0,826343.0,878452.0,931245.0,984729.0,1038911.0,1093797.0,1143600.0,1194041.0,1245128.0,1296867.0,1349264.0,1414919.0,1481421.0,1548778.0,1616999.0,1686093.0,1777134.0,1869358.0,1962777.0,2057404.0,2153250.0,2262703.0,2373573.0,2485873.0,2599619.0,2714824.0,2836289.0,2959310.0,3083903.0,3210084.0,3337868.0,3453844.0,3571269.0,3690159.0,3810528.0,3932390.0,4014606.0,4097774.0,4181904.0,4267004.0,4353085.0,4336894.0,4320269.0,4303203.0,4285692.0,4267731.0,4118361.0,3966710.0,3812755.0,3656471.0,3497832.0,3298410.0,3096050.0,2890721.0,2682390.0,2471027.0,2396910.0,2321643.0,2245216.0,2167616.0,2088830.0,2073889.0,2058639.0,2043078.0,2027201.0,2011006.0,2009449.0,2007774.0,2005978.0,2004061.0,2002021.0,1998796.0,1995429.0,1991920.0,1988265.0,1984464.0,1980254.0,1975890.0,1971369.0,1966691.0,1961852.0
EnergyStart,Feedback,LatinAmerica,TruckFossil,38327.0,39241.0,40168.0,41109.0,42066.0,43037.0,44025.0,45029.0,46051.0,47092.0,48151.0,49232.0,50334.0,51460.0,52610.0,53786.0,54989.0,56222.0,57486.0,58783.0,60115.0,61485.0,62893.0,64343.0,65837.0,67378.0,68968.0,70609.0,72305.0,74059.0,75873.0,77751.0,79695.0,81709.0,83797.0,85961.0,88206.0,90535.0,92952.0,95461.0,98065.0,100770.0,103578.0,106496.0,109527.0,112676.0,115947.0,119346.0,122879.0,126549.0,130363.0,134326.0,138445.0,142724.0,147171.0,151792.0,156594.0,161582.0,166765.0,172150.0,177745.0,183557.0,189594.0,195865.0,202379.0,209145.0,216171.0,223469.0,231048.0,238918.0,247090.0,255575.0,264385.0,273533.0,283030.0,292889.0,303124.0,313749.0,324778.0,336226.0,348109.0,347020.0,345939.0,344863.0,343791.0,342721.0,367942.0,393462.0,419288.0,445424.0,471877.0,497895.0,524231.0,550892.0,577881.0,605205.0,629592.0,654282.0,679281.0,704590.0,701417.0,737436.0,773607.0,812336.0,800443.0,832193.0,862822.0,883732.0,986029.0,1143612.0,1165042.0,1168456.0,1243778.0,1248348.0,1286550.0,1330065.0,1349482.0,1369104.0,1388934.0,1408973.0,1429224.0,1463087.0,1497351.0,1532020.0,1567098.0,1602590.0,1626497.0,1650659.0,1675078.0,1699756.0,1724696.0,1764014.0,1803794.0,1844042.0,1884762.0,1925959.0,1960754.0,1995940.0,2031520.0,2067498.0,2103877.0,2121131.0,2138522.0,2156052.0,2173723.0,2191536.0,2192934.0,2194245.0,2195469.0,2196604.0,2197649.0,2182653.0,2167342.0,2151714.0,2135763.0,2119488.0,2087262.0,2054487.0,2021155.0,1987262.0,1952800.0,1900697.0,1847777.0,1794030.0,1739447.0,1684019.0,1625754.0,1566598.0,1506542.0,1445576.0,1383691.0,1329528.0,1274546.0,1218736.0,1162090.0,1104598.0,1071254.0,1037393.0,1003010.0,968100.0,932657.0,912755.0,892533.0,871985.0,851109.0,829901.0,817545.0,804977.0,792195.0,779197.0,765980.0,757849.0,749568.0,741135.0,732549.0,723809.0,716251.0,708554.0,700715.0,692733.0,684607.0
EnergyStart,Feedback,MiddleEast,TruckFossil,17168.0,17577.0,17993.0,18414.0,18843.0,19278.0,19720.0,20170.0,20628.0,21094.0,21569.0,22053.0,22547.0,23051.0,23566.0,24093.0,24632.0,25184.0,25750.0,26331.0,26928.0,27541.0,28172.0,28822.0,29491.0,30181.0,30893.0,31628.0,32388.0,33174.0,33986.0,34827.0,35698.0,36600.0,37536.0,38505.0,39511.0,40554.0,41636.0,42760.0,43927.0,45138.0,46397.0,47703.0,49061.0,50471.0,51937.0,53460.0,55042.0,56686.0,58394.0,60170.0,62014.0,63931.0,65923.0,67993.0,70144.0,72379.0,74700.0,77112.0,79618.0,82222.0,84926.0,87735.0,90653.0,93683.0,96831.0,100100.0,103495.0,107020.0,110680.0,114481.0,118428.0,122525.0,126779.0,131195.0,135780.0,140539.0,145480.0,150608.0,155930.0,183086.0,210541.0,238303.0,266380.0,294780.0,304235.0,313807.0,323498.0,333310.0,343244.0,361641.0,380263.0,399115.0,418199.0,437519.0,454682.0,472059.0,489651.0,507463.0,504773.0,532099.0,559596.0,589006.0,581690.0,606057.0,631246.0,649327.0,727422.0,846891.0,865863.0,863930.0,915084.0,914099.0,937793.0,965280.0,984059.0,1003053.0,1022263.0,1041692.0,1061341.0,1086031.0,1111014.0,1136290.0,1161864.0,1187739.0,1195347.0,1203004.0,1210710.0,1218465.0,1226269.0,1240614.0,1255099.0,1269726.0,1284495.0,1299408.0,1312617.0,1325947.0,1339398.0,1352973.0,1366671.0,1376604.0,1386609.0,1396686.0,1406837.0,1417061.0,1424163.0,1431296.0,1438459.0,1445652.0,1452876.0,1454198.0,1455469.0,1456687.0,1457852.0,1458963.0,1450654.0,1442159.0,1433477.0,1424604.0,1415539.0,1395869.0,1375857.0,1355500.0,1334795.0,1313736.0,1285114.0,1256032.0,1226484.0,1196464.0,1165969.0,1130917.0,1095322.0,1059178.0,1022479.0,985219.0,942177.0,898490.0,854150.0,809151.0,763486.0,730324.0,696664.0,662501.0,627831.0,592646.0,581872.0,570919.0,559785.0,548470.0,536971.0,533464.0,529883.0,526226.0,522493.0,518683.0,514425.0,510084.0,505657.0,501145.0,496545.0
