TU,Region,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
LCVPlugInHybrid,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,1716.0,2592.0,3484.0,4388.0,15964.0,27712.0,39636.0,51736.0,64016.0,124080.0,185040.0,246908.0,309700.0,373416.0,499416.0,627292.0,757056.0,888736.0,1022348.0,1238384.0,1457604.0,1680052.0,1905752.0,2134752.0,2586692.0,3045296.0,3510644.0,3982812.0,4461872.0,5505724.0,6565008.0,7639888.0,8730548.0,9837152.0,11244260.0,12671944.0,14120440.0,15589976.0,17080788.0,19168024.0,21285644.0,23433992.0,25613408.0,27824236.0,31093100.0,34409496.0,37773948.0,41186996.0,44649176.0,49315668.0,54049732.0,58852120.0,63723592.0,68664916.0,74054924.0,79522020.0,85067052.0,90690884.0,96394392.0,102341904.0,108373308.0,114489532.0,120691512.0,126980188.0,132261476.0,137614924.0,143041320.0,148541464.0,154116152.0,157482064.0,160889844.0,164339924.0,167832752.0,171368772.0,173858268.0,176375492.0,178920720.0,181494228.0,184096300.0,186456332.0,188841424.0,191251828.0,193687784.0,196149540.0
LCVHydrogen,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6508.0,13112.0,19812.0,26616.0,33520.0,67132.0,101248.0,135868.0,171008.0,206664.0,251468.0,296932.0,343064.0,389876.0,437368.0,598176.0,761380.0,926996.0,1095060.0,1265592.0,1491664.0,1721060.0,1953816.0,2189972.0,2429564.0,2764872.0,3105080.0,3450244.0,3800416.0,4155652.0,5063428.0,5984604.0,6919332.0,7867764.0,8830052.0,10694904.0,12587268.0,14507452.0,16455768.0,18432532.0,20819112.0,23240500.0,25697084.0,28189256.0,30717408.0,33436036.0,36193764.0,38991032.0,41828268.0,44705924.0,47690044.0,50716464.0,53785656.0,56898084.0,60054224.0,63774812.0,67547900.0,71374060.0,75253880.0,79187948.0,82128060.0,85107868.0,88127804.0,91188296.0,94289788.0,95839480.0,97407132.0,98992924.0,100597040.0,102219668.0,103686016.0,105168624.0,106667652.0,108183264.0,109715624.0,111412644.0,113128968.0,114864784.0,116620292.0,118395688.0
BusFossil,MiddleEast,69328.0,70240.0,71160.0,72088.0,73016.0,73960.0,74912.0,75872.0,76848.0,77832.0,78840.0,79864.0,80912.0,81984.0,83080.0,84208.0,85360.0,86552.0,87776.0,89040.0,90352.0,91704.0,93104.0,94552.0,96064.0,97624.0,99248.0,100936.0,102688.0,104512.0,106416.0,108392.0,110456.0,112600.0,114832.0,117160.0,119576.0,122104.0,124736.0,127472.0,130320.0,133296.0,136384.0,139608.0,142952.0,146440.0,150072.0,153848.0,157784.0,161864.0,166120.0,170536.0,175136.0,179912.0,184872.0,190032.0,195392.0,200968.0,206752.0,212752.0,218992.0,225472.0,232192.0,239168.0,246416.0,253928.0,261728.0,269816.0,278216.0,286920.0,295952.0,305312.0,315024.0,325096.0,335536.0,346360.0,357576.0,369208.0,381264.0,393760.0,406704.0,449512.0,492616.0,536024.0,579744.0,623800.0,643816.0,664016.0,684400.0,704968.0,725720.0,763824.0,802256.0,841016.0,880112.0,919544.0,962016.0,1004856.0,1048072.0,1091680.0,1197952.0,1368112.0,1478616.0,1628080.0,1731120.0,1826968.0,1924336.0,2015008.0,2114600.0,2219008.0,2313208.0,2431144.0,2592944.0,2743200.0,2910320.0,3045608.0,3119424.0,3193896.0,3269040.0,3344840.0,3421320.0,3497360.0,3574072.0,3651456.0,3729520.0,3808272.0,3760872.0,3712904.0,3664376.0,3615264.0,3565584.0,3514824.0,3463480.0,3411536.0,3358992.0,3305840.0,3237016.0,3167432.0,3097072.0,3025944.0,2954024.0,2855712.0,2756344.0,2655928.0,2554440.0,2451880.0,2383176.0,2313728.0,2243528.0,2172584.0,2100872.0,2047344.0,1993224.0,1938528.0,1883232.0,1827344.0,1763560.0,1699104.0,1633968.0,1568136.0,1501616.0,1426576.0,1350744.0,1274136.0,1196728.0,1118520.0,1071032.0,1023048.0,974568.0,925576.0,876072.0,843536.0,810648.0,777424.0,743840.0,709912.0,686304.0,662440.0,638328.0,613960.0,589328.0,565768.0,541960.0,517904.0,493592.0,469032.0,455064.0,440944.0,426672.0,412248.0,397672.0,390688.0,383616.0,376464.0,369240.0,361928.0,359024.0,356080.0,353096.0,350080.0,347024.0
BusElec,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.0,3752.0,5672.0,7624.0,9608.0,25336.0,41320.0,57568.0,74080.0,90864.0,127024.0,163768.0,201120.0,239072.0,277632.0,329456.0,382120.0,435624.0,489984.0,545216.0,608240.0,672264.0,737312.0,803376.0,870488.0,957936.0,1046760.0,1136992.0,1228648.0,1321728.0,1447864.0,1575992.0,1706144.0,1838328.0,1972592.0,2057928.0,2144544.0,2232448.0,2321656.0,2412184.0,2511528.0,2612336.0,2714648.0,2818464.0,2923816.0,3038752.0,3155376.0,3273728.0,3393824.0,3515672.0,3613504.0,3712704.0,3813304.0,3915312.0,4018744.0,4098664.0,4179624.0,4261648.0,4344736.0,4428912.0,4497416.0,4566752.0,4636928.0,4707952.0,4779832.0,4843520.0,4907928.0,4973072.0,5038960.0,5105600.0,5162608.0,5220216.0,5278416.0,5337232.0,5396656.0,5435440.0,5474496.0,5513832.0,5553448.0,5593336.0,5626936.0,5660712.0,5694664.0,5728792.0,5763088.0
BusHydrogen,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,1160.0,1760.0,2368.0,2984.0,4272.0,5576.0,6912.0,8264.0,9632.0,11864.0,14120.0,16424.0,18760.0,21136.0,28016.0,35016.0,42128.0,49360.0,56704.0,63552.0,70504.0,77568.0,84744.0,92032.0,104336.0,116832.0,129536.0,142432.0,155536.0,208376.0,262080.0,316656.0,372112.0,428464.0,540920.0,655216.0,771352.0,889368.0,1009288.0,1136944.0,1266648.0,1398416.0,1532280.0,1668256.0,1806632.0,1947176.0,2089920.0,2234896.0,2382120.0,2506736.0,2633240.0,2761672.0,2892040.0,3024376.0,3138560.0,3254424.0,3371992.0,3491280.0,3612312.0,3731120.0,3851656.0,3973920.0,4097944.0,4223752.0,4335984.0,4449776.0,4565160.0,4682144.0,4800752.0,4903696.0,5008008.0,5113712.0,5220824.0,5329352.0,5441520.0,5555184.0,5670352.0,5787048.0,5905288.0
TruckFossil,MiddleEast,171680.0,175770.0,179930.0,184140.0,188430.0,192780.0,197200.0,201700.0,206280.0,210940.0,215690.0,220530.0,225470.0,230510.0,235660.0,240930.0,246320.0,251840.0,257500.0,263310.0,269280.0,275410.0,281720.0,288220.0,294910.0,301810.0,308930.0,316280.0,323880.0,331740.0,339860.0,348270.0,356980.0,366000.0,375360.0,385050.0,395110.0,405540.0,416360.0,427600.0,439270.0,451380.0,463970.0,477030.0,490610.0,504710.0,519370.0,534600.0,550420.0,566860.0,583940.0,601700.0,620140.0,639310.0,659230.0,679930.0,701440.0,723790.0,747000.0,771120.0,796180.0,822220.0,849260.0,877350.0,906530.0,936830.0,968310.0,1001000.0,1034950.0,1070200.0,1106800.0,1144810.0,1184280.0,1225250.0,1267790.0,1311950.0,1357800.0,1405390.0,1454800.0,1506080.0,1559300.0,1830860.0,2105410.0,2383030.0,2663800.0,2947800.0,3042350.0,3138070.0,3234980.0,3333100.0,3432440.0,3616410.0,3802630.0,3991150.0,4181990.0,4375190.0,4546820.0,4720590.0,4896510.0,5074630.0,5047730.0,5320990.0,5595960.0,5890060.0,5816900.0,6060570.0,6312460.0,6493270.0,7274220.0,8468910.0,8658630.0,8639300.0,9150840.0,9140990.0,9377930.0,9652800.0,9840590.0,10030530.0,10222630.0,10416920.0,10613410.0,10860310.0,11110140.0,11362900.0,11618640.0,11877390.0,11953470.0,12030040.0,12107100.0,12184650.0,12262690.0,12406140.0,12550990.0,12697260.0,12844950.0,12994080.0,13126170.0,13259470.0,13393980.0,13529730.0,13666710.0,13766040.0,13866090.0,13966860.0,14068370.0,14170610.0,14241630.0,14312960.0,14384590.0,14456520.0,14528760.0,14541980.0,14554690.0,14566870.0,14578520.0,14589630.0,14506540.0,14421590.0,14334770.0,14246040.0,14155390.0,13958690.0,13758570.0,13555000.0,13347950.0,13137360.0,12851140.0,12560320.0,12264840.0,11964640.0,11659690.0,11309170.0,10953220.0,10591780.0,10224790.0,9852190.0,9421770.0,8984900.0,8541500.0,8091510.0,7634860.0,7303240.0,6966640.0,6625010.0,6278310.0,5926460.0,5818720.0,5709190.0,5597850.0,5484700.0,5369710.0,5334640.0,5298830.0,5262260.0,5224930.0,5186830.0,5144250.0,5100840.0,5056570.0,5011450.0,4965450.0
TruckElec,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,450.0,670.0,910.0,1140.0,4140.0,7190.0,10270.0,13400.0,16570.0,32100.0,47850.0,63810.0,80000.0,96400.0,128850.0,161760.0,195110.0,228920.0,263180.0,318620.0,374810.0,431770.0,489500.0,548010.0,663650.0,780870.0,899690.0,1020120.0,1142180.0,1408610.0,1678670.0,1952420.0,2229890.0,2511120.0,2868700.0,3231120.0,3598440.0,3970700.0,4347960.0,4876530.0,5412240.0,5955140.0,6505330.0,7062860.0,7888190.0,8724640.0,9572330.0,10431370.0,11301880.0,12476070.0,13666030.0,14871920.0,16093890.0,17332110.0,18682130.0,20050070.0,21436100.0,22840410.0,24263190.0,25745750.0,27247730.0,28769320.0,30310740.0,31872170.0,33179130.0,34502700.0,35843050.0,37200350.0,38574770.0,39395100.0,40224960.0,41064450.0,41913650.0,42772670.0,43369660.0,43972870.0,44582360.0,45198200.0,45820450.0,46381770.0,46948670.0,47521220.0,48099450.0,48683420.0
TruckHydrogen,MiddleEast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,2560.0,3860.0,5190.0,6530.0,13070.0,19700.0,26430.0,33240.0,40150.0,48830.0,57620.0,66540.0,75570.0,84730.0,115820.0,147340.0,179280.0,211670.0,244490.0,288010.0,332110.0,376810.0,422120.0,468040.0,532340.0,597500.0,663550.0,730480.0,798310.0,972150.0,1148370.0,1326990.0,1508030.0,1691520.0,2047610.0,2408560.0,2774420.0,3145250.0,3521100.0,3974770.0,4434560.0,4900550.0,5372800.0,5851370.0,6365670.0,6886820.0,7414900.0,7949990.0,8492150.0,9053910.0,9623060.0,10199690.0,10783850.0,11375640.0,12073610.0,12780730.0,13497090.0,14222780.0,14957900.0,15504550.0,16058060.0,16618520.0,17185980.0,17760530.0,18042280.0,18327100.0,18615000.0,18906010.0,19200170.0,19464660.0,19731890.0,20001890.0,20274700.0,20550320.0,20856460.0,21165860.0,21478540.0,21794550.0,22113910.0
TTWFossil,NorthAmerica,70272120.0,71678260.0,73109286.0,74565794.0,76048456.0,77558018.0,79095308.0,80661246.0,82256838.0,83883196.0,85541530.0,87233156.0,88959502.0,90722108.0,92522632.0,94362848.0,96244650.0,98170058.0,100141210.0,102160370.0,104229918.0,106352366.0,108530342.0,110766594.0,113063994.0,115425528.0,117854300.0,120353532.0,122926556.0,125576818.0,128307872.0,131123386.0,134027132.0,137022994.0,140114960.0,143307126.0,146603698.0,150008982.0,153527402.0,157163486.0,160921874.0,164807320.0,168824696.0,172978990.0,177275314.0,181718906.0,186315134.0,191069498.0,195987640.0,201075346.0,206338552.0,211783346.0,217415986.0,223242890.0,229270658.0,235506068.0,241956090.0,248627892.0,255528844.0,262666538.0,270048780.0,277683612.0,285579314.0,293744418.0,302187718.0,310918270.0,319945416.0,329278790.0,338928322.0,348904258.0,359217166.0,369877954.0,380897876.0,392288544.0,404061948.0,416230466.0,428806872.0,441804358.0,455236546.0,469117502.0,483461750.0,485458486.0,487494920.0,489570086.0,491683048.0,493832916.0,501054750.0,508322468.0,515636216.0,522996132.0,530402350.0,538889962.0,547426892.0,556013420.0,564649812.0,573336328.0,586977116.0,600683930.0,614457654.0,628299148.0,645985574.0,608488014.0,563453442.0,574490156.0,551678270.0,549797048.0,567607918.0,594661238.0,606957790.0,606304208.0,625449850.0,623454716.0,618561818.0,588358654.0,564421886.0,540094370.0,540594406.0,541089972.0,541581012.0,542067472.0,542549292.0,534531306.0,526436246.0,518263546.0,510012634.0,501682936.0,478296448.0,454702232.0,430898800.0,406884656.0,382658294.0,368444332.0,354102544.0,339632014.0,325031816.0,310301022.0,293658848.0,276868950.0,259930268.0,242841742.0,225602302.0,205402200.0,185024910.0,164469168.0,143733708.0,122817250.0,104013900.0,85046722.0,65914554.0,46616226.0,27150560.0,25056128.0,22943184.0,20811596.0,18661230.0,16491952.0,16701410.0,16912398.0,17124926.0,17339002.0,17554640.0,17344320.0,17131880.0,16917306.0,16700578.0,16481686.0,16241456.0,15998860.0,15753882.0,15506504.0,15256706.0,15291066.0,15325462.0,15359894.0,15394360.0,15428860.0,15433114.0,15437140.0,15440932.0,15444490.0,15447810.0,15370096.0,15291434.0,15211818.0,15131242.0,15049696.0,14937774.0,14824610.0,14710196.0,14594520.0,14477576.0,14333776.0,14188462.0,14041624.0,13893250.0,13743328.0,13578052.0,13411084.0,13242410.0,13072020.0,12899900.0
TTWElec,NorthAmerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218152.0,436778.0,655920.0,875616.0,1095898.0,1088406.0,1080946.0,1073518.0,1066114.0,1058734.0,1072316.0,1085982.0,1099732.0,1113568.0,1206522.0,1161604.0,1097992.0,1141434.0,1116390.0,1132056.0,1178532.0,1244830.0,1280770.0,1289440.0,1340386.0,1788866.0,2221318.0,2534992.0,2834392.0,3095106.0,4245744.0,5406106.0,6576260.0,7756276.0,8946224.0,19658352.0,30461528.0,41356396.0,52343600.0,63423786.0,96809870.0,130479758.0,164435446.0,198678944.0,233212274.0,272934914.0,312993342.0,353389916.0,394127010.0,435207010.0,486431178.0,538087028.0,590177584.0,642705894.0,695675020.0,772365000.0,849701832.0,927690050.0,1006334220.0,1085638930.0,1189903288.0,1295046470.0,1401074636.0,1507993978.0,1615810736.0,1645152622.0,1674720224.0,1704515066.0,1734538676.0,1764792596.0,1781756104.0,1798836232.0,1816033720.0,1833349320.0,1850783784.0,1869096472.0,1887536108.0,1906103506.0,1924799482.0,1943624862.0,1960153158.0,1976791470.0,1993540488.0,2010400904.0,2027373416.0,2034553446.0,2041760928.0,2048995960.0,2056258648.0,2063549092.0,2069432522.0,2075331422.0,2081245808.0,2087175696.0,2093121094.0,2097778654.0,2102440386.0,2107106228.0,2111776110.0,2116449964.0,2118890328.0,2121314978.0,2123723706.0,2126116298.0,2128492542.0,2127356818.0,2126173728.0,2124942832.0,2123663694.0,2122335872.0,2116576066.0,2110728258.0,2104791728.0,2098765746.0,2092649576.0
TTWHydrogen,NorthAmerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22856.0,45904.0,69150.0,92590.0,116230.0,156350.0,196810.0,237610.0,278756.0,320248.0,642644.0,967786.0,1295694.0,1626384.0,1959878.0,3204178.0,4459084.0,5724672.0,7001014.0,8288190.0,10685788.0,13103790.0,15542340.0,18001586.0,20481668.0,23968172.0,27484270.0,31030168.0,34606076.0,38212204.0,42525188.0,46874638.0,51260810.0,55683960.0,60144348.0,61962484.0,63795280.0,65642838.0,67505256.0,69382640.0,71345476.0,73324090.0,75318592.0,77329088.0,79355692.0,82172734.0,85012806.0,87876066.0,90762672.0,93672786.0,97365436.0,101088498.0,104842188.0,108626714.0,112442292.0,116151778.0,119891552.0,123661824.0,127462808.0,131294710.0,135394898.0,139528500.0,143695744.0,147896864.0,152132096.0,157172922.0,162255054.0,167378780.0,172544386.0,177752160.0,184475150.0,191253760.0,198088374.0,204979384.0,211927178.0,221306808.0,230764794.0,240301682.0,249918022.0,259614370.0,272059790.0,284609726.0,297264910.0,310026074.0,322893962.0
PLDVFossil,NorthAmerica,44371840.0,45758684.0,47180300.0,48637872.0,50132716.0,51666272.0,53240116.0,54855972.0,56515724.0,58221412.0,59975252.0,61779644.0,63637164.0,65550596.0,67522916.0,69557316.0,71657204.0,73826212.0,76068196.0,78387264.0,80787756.0,83274264.0,85851652.0,88525032.0,91299808.0,94181648.0,97176528.0,100290712.0,103530776.0,106903612.0,110416448.0,114076852.0,117892736.0,121872384.0,126024464.0,130358032.0,134882552.0,139607920.0,144544476.0,149703016.0,155094824.0,160731688.0,166625916.0,172790372.0,179238496.0,185984312.0,193042496.0,200428356.0,208157904.0,216247868.0,224715724.0,233579740.0,242859008.0,252573484.0,262744036.0,273392464.0,284541584.0,296215228.0,308438336.0,321236980.0,334638428.0,348671200.0,363365128.0,378751416.0,394862704.0,411733140.0,429398448.0,447896004.0,467264916.0,487546092.0,508782348.0,531018480.0,554301360.0,578680044.0,604205864.0,630932532.0,658916264.0,688215888.0,718892980.0,751011964.0,784640280.0,798745652.0,813164936.0,827902736.0,842963776.0,858352888.0,882943656.0,908136924.0,933945568.0,960382692.0,987461652.0,1017155832.0,1047578876.0,1078746552.0,1110674916.0,1143380316.0,1186794124.0,1231324740.0,1276997760.0,1323839244.0,1356699184.0,1380784764.0,1441755472.0,1520155316.0,1607661376.0,1691541880.0,1722000744.0,1745900124.0,1798142144.0,1778657796.0,1857729120.0,1914943300.0,1895358116.0,2015436380.0,1965874968.0,1918924140.0,1942415936.0,1966173316.0,1990198844.0,2014495100.0,2039064676.0,2031121732.0,2022432468.0,2012975496.0,2002728944.0,1991670436.0,1918324112.0,1842198720.0,1763225312.0,1681333456.0,1596451224.0,1551728316.0,1505217560.0,1456874000.0,1406651700.0,1354503752.0,1291771796.0,1226748172.0,1159376580.0,1089599504.0,1017358216.0,927713904.0,835019072.0,739200268.0,640182484.0,537889136.0,460281764.0,380117224.0,297334548.0,211871472.0,123664444.0,113550212.0,103089632.0,92274348.0,81095832.0,69545368.0,71291528.0,73075280.0,74897376.0,76758576.0,78659660.0,78044636.0,77391176.0,76698232.0,75964720.0,75189552.0,74285648.0,73335124.0,72336744.0,71289248.0,70191344.0,71100468.0,72020864.0,72952664.0,73896000.0,74851000.0,75627464.0,76409912.0,77198348.0,77992768.0,78793160.0,79019784.0,79234244.0,79436108.0,79624928.0,79800248.0,79770052.0,79719424.0,79647724.0,79554316.0,79438532.0,79152776.0,78838688.0,78495448.0,78122224.0,77718160.0,77248488.0,76745156.0,76207220.0,75633728.0,75023692.0
